week,category,weekly_rank,show_title,season_title,runtime,weekly_views,imdb_tconst
2022-09-11,Films (Non-English),6,Seoul Vibe,,,,tt13611770
2022-09-11,Films (Non-English),7,HIT: The First Case,,,,tt13130760
2022-09-11,Films (Non-English),8,"For Better, for Worse",,,,tt0010137
2022-09-11,Films (Non-English),9,HollyBlood,,,,tt14210720
2022-09-11,Films (Non-English),10,The Festival of Troubadours,,,,tt15335282
2022-09-11,TV (English),1,Cobra Kai,5.0,,,tt7221388
2022-09-11,TV (English),2,Devil in Ohio,1.0,,,tt15432016
2022-09-11,TV (English),3,The Imperfects,1.0,,,tt14502728
2022-09-11,TV (English),4,Dated and Related,1.0,,,tt15292942
2022-09-11,TV (English),5,The Sandman,1.0,,,tt1751634
2022-09-11,TV (English),6,Partner Track,1.0,,,tt15390524
2022-09-11,TV (English),7,The Crown,1.0,,,tt4786824
2022-09-11,TV (English),8,Stranger Things,4.0,,,tt1460534
2022-09-11,TV (English),9,Echoes,1.0,,,tt0213628
2022-09-11,TV (English),10,Manifest,1.0,,,tt14738778
2022-09-11,TV (Non-English),1,Extraordinary Attorney Woo,1.0,,,tt20869502
2022-09-11,TV (Non-English),2,Diary of a Gigolo,1.0,,,tt16481820
2022-09-11,TV (Non-English),3,High Heat,1.0,,,tt17641200
2022-09-11,TV (Non-English),4,Young Lady and Gentleman,,,,tt15514606
2022-09-11,TV (Non-English),5,Narco-Saints,1.0,,,tt14518692
2022-09-11,TV (Non-English),6,Alchemy of Souls,1.0,,,tt20859920
2022-09-11,TV (Non-English),7,Little Women,1.0,,,tt0078643
2022-09-11,TV (Non-English),8,Pasión de Gavilanes,2.0,,,tt0387763
2022-09-11,TV (Non-English),9,Entrapped,1.0,,,tt21964626
2022-09-11,TV (Non-English),10,Family Secrets,1.0,,,tt0387735
2022-09-04,Films (English),1,Me Time,,,,tt0996959
2022-09-04,Films (English),2,Love in the Villa,,,,tt15463032
2022-09-04,Films (English),3,I Came By,,,,tt15083184
2022-09-04,Films (English),4,That's Amor,,,,tt21388556
2022-09-04,Films (English),5,Look Both Ways,,,,tt0382806
2022-09-04,Films (English),6,Day Shift,,,,tt13314558
2022-09-04,Films (English),7,The Next 365 Days,,,,tt21106646
2022-09-04,Films (English),8,Purple Hearts,,,,tt0087956
2022-09-04,Films (English),9,The Gray Man,,,,tt0360615
2022-09-04,Films (English),10,Collateral,,,,tt0369339
2022-09-04,Films (Non-English),1,Loving Adults,,,,tt14592948
2022-09-04,Films (Non-English),2,Under Her Control,,,,tt15006754
2022-09-04,Films (Non-English),3,Fenced In,,,,tt0424083
2022-09-04,Films (Non-English),4,Seoul Vibe,,,,tt13611770
2022-09-04,Films (Non-English),5,HIT: The First Case,,,,tt13130760
2022-09-04,Films (Non-English),6,The Figo Affair: The Transfer that Changed Football,,,,tt21836538
2022-09-04,Films (Non-English),7,School Life,,,,tt38633456
2022-09-04,Films (Non-English),8,Royalteen,,,,tt15022184
2022-09-04,Films (Non-English),9,Rise of the Legend,,,,tt3469592
2022-09-04,Films (Non-English),10,"Watch Out, We're Mad",,,,tt0069697
2022-09-04,TV (English),1,Echoes,1.0,,,tt0213628
2022-09-04,TV (English),2,Devil in Ohio,1.0,,,tt15432016
2022-09-04,TV (English),3,The Sandman,1.0,,,tt1751634
2022-09-04,TV (English),4,Partner Track,1.0,,,tt15390524
2022-09-04,TV (English),5,Stranger Things,4.0,,,tt1460534
2022-09-04,TV (English),6,I AM A KILLER,3.0,,,tt8300324
2022-09-04,TV (English),7,Manifest,1.0,,,tt14738778
2022-09-04,TV (English),8,Never Have I Ever,3.0,,,tt10062292
2022-09-04,TV (English),9,Selling The OC,1.0,,,tt15907000
2022-09-04,TV (English),10,Manifest,3.0,,,tt14738778
2022-09-04,TV (Non-English),1,Extraordinary Attorney Woo,1.0,,,tt20869502
2022-09-04,TV (Non-English),2,High Heat,1.0,,,tt17641200
2022-09-04,TV (Non-English),3,Alchemy of Souls,1.0,,,tt20859920
2022-09-04,TV (Non-English),4,Young Lady and Gentleman,,,,tt15514606
2022-09-04,TV (Non-English),5,Kleo,1.0,,,tt15135104
2022-09-04,TV (Non-English),6,Pasión de Gavilanes,2.0,,,tt0387763
2022-09-04,TV (Non-English),7,Family Secrets,1.0,,,tt0387735
2022-09-04,TV (Non-English),8,Ludik,1.0,,,tt21341988
2022-09-04,TV (Non-English),9,Under Fire,1.0,,,tt0840226
2022-09-04,TV (Non-English),10,Another Self,1.0,,,tt14899624
2022-08-28,Films (English),1,Me Time,,,,tt0996959
2022-08-28,Films (English),2,Look Both Ways,,,,tt0382806
2022-08-28,Films (English),3,The Next 365 Days,,,,tt21106646
2022-08-28,Films (English),4,Day Shift,,,,tt13314558
2022-08-28,Films (English),5,Purple Hearts,,,,tt0087956
2022-08-28,Films (English),6,The Mummy,,,,tt0023245
2022-08-28,Films (English),7,Running with the Devil: The Wild World of John McAfee,,,,tt21379574
2022-08-28,Films (English),9,That's Amor,,,,tt21388556
2022-08-28,Films (English),10,The Great Wall,,,,tt0056492
2022-08-28,Films (Non-English),1,Loving Adults,,,,tt14592948
2022-08-28,Films (Non-English),2,Royalteen,,,,tt15022184
2022-08-28,Films (Non-English),4,Seoul Vibe,,,,tt13611770
2022-08-28,Films (Non-English),5,The Figo Affair: The Transfer that Changed Football,,,,tt21836538
2022-08-28,Films (Non-English),6,The Assistant,,,,tt0118648
2022-08-28,Films (Non-English),7,Blood Red Sky,,,,tt6402468
2022-08-28,Films (Non-English),8,Carter,,,,tt1378639
2022-08-28,Films (Non-English),9,Darlings,,,,tt14152140
2022-08-28,Films (Non-English),10,"Watch Out, We're Mad",,,,tt0069697
2022-08-28,TV (English),1,Echoes,1.0,,,tt0213628
2022-08-28,TV (English),2,The Sandman,1.0,,,tt1751634
2022-08-28,TV (English),3,Never Have I Ever,3.0,,,tt10062292
2022-08-28,TV (English),4,Stranger Things,4.0,,,tt1460534
2022-08-28,TV (English),5,Manifest,1.0,,,tt14738778
2022-08-28,TV (English),6,Selling The OC,1.0,,,tt15907000
2022-08-28,TV (English),7,Partner Track,1.0,,,tt15390524
2022-08-28,TV (English),8,Locke & Key,3.0,,,tt3007572
2022-08-28,TV (English),9,Virgin River,4.0,,,tt9077530
2022-08-28,TV (Non-English),1,Extraordinary Attorney Woo,1.0,,,tt20869502
2022-08-28,TV (Non-English),2,High Heat,1.0,,,tt17641200
2022-08-28,TV (Non-English),3,Alchemy of Souls,1.0,,,tt20859920
2022-08-28,TV (Non-English),4,Kleo,1.0,,,tt15135104
2022-08-28,TV (Non-English),5,The Girl in the Mirror,1.0,,,tt13106334
2022-08-28,TV (Non-English),6,Pasión de Gavilanes,2.0,,,tt0387763
2022-08-28,TV (Non-English),7,Another Self,1.0,,,tt14899624
2022-08-28,TV (Non-English),8,Young Lady and Gentleman,,,,tt15514606
2022-08-28,TV (Non-English),9,A Model Family,1.0,,,tt21289712
2022-08-28,TV (Non-English),10,Pasión de Gavilanes,1.0,,,tt0387763
2022-08-21,Films (English),1,Day Shift,,,,tt13314558
2022-08-21,Films (English),2,Look Both Ways,,,,tt0382806
2022-08-21,Films (English),3,The Next 365 Days,,,,tt21106646
2022-08-21,Films (English),4,Purple Hearts,,,,tt0087956
2022-08-21,Films (English),6,The Gray Man,,,,tt0360615
2022-08-21,Films (English),7,The Angry Birds Movie 2,,,,tt6095472
2022-08-21,Films (English),8,Uncharted,,,,tt1057576
2022-08-21,Films (English),9,The Sea Beast,,,,tt0017354
2022-08-21,Films (English),10,Inside the Mind of a Cat,,,,tt21340412
2022-08-21,Films (Non-English),1,Royalteen,,,,tt15022184
2022-08-21,Films (Non-English),3,Carter,,,,tt1378639
2022-08-21,Films (Non-English),5,Darlings,,,,tt14152140
2022-08-21,Films (Non-English),6,Blood Red Sky,,,,tt6402468
2022-08-21,Films (Non-English),7,Bank Robbers: The Last Great Heist,,,,tt21281774
2022-08-21,Films (Non-English),9,Nikamma,,,,tt10687220
2022-08-21,TV (English),1,The Sandman,1.0,,,tt1751634
2022-08-21,TV (English),2,Never Have I Ever,3.0,,,tt10062292
2022-08-21,TV (English),3,Stranger Things,4.0,,,tt1460534
2022-08-21,TV (English),4,Locke & Key,3.0,,,tt3007572
2022-08-21,TV (English),5,Echoes,1.0,,,tt0213628
2022-08-21,TV (English),6,Manifest,1.0,,,tt14738778
2022-08-21,TV (English),7,Virgin River,4.0,,,tt9077530
2022-08-21,TV (English),8,Never Have I Ever,1.0,,,tt10062292
2022-08-21,TV (English),9,Never Have I Ever,2.0,,,tt10062292
2022-08-21,TV (English),10,Manifest,2.0,,,tt14738778
2022-08-21,TV (Non-English),1,Extraordinary Attorney Woo,1.0,,,tt20869502
2022-08-21,TV (Non-English),2,High Heat,1.0,,,tt17641200
2022-08-21,TV (Non-English),3,A Model Family,1.0,,,tt21289712
2022-08-21,TV (Non-English),4,Pasión de Gavilanes,2.0,,,tt0387763
2022-08-21,TV (Non-English),5,Alchemy of Souls,1.0,,,tt20859920
2022-08-21,TV (Non-English),6,Another Self,1.0,,,tt14899624
2022-08-21,TV (Non-English),7,Pasión de Gavilanes,1.0,,,tt0387763
2022-08-21,TV (Non-English),8,Alba,1.0,,,tt12446242
2022-08-21,TV (Non-English),9,The Girl in the Mirror,1.0,,,tt13106334
2022-08-21,TV (Non-English),10,"Good Morning, Verônica",2.0,,,tt12987918
2022-08-14,Films (English),1,Day Shift,,,,tt13314558
2022-08-14,Films (English),2,Purple Hearts,,,,tt0087956
2022-08-14,Films (English),3,Uncharted,,,,tt1057576
2022-08-14,Films (English),4,The Gray Man,,,,tt0360615
2022-08-14,Films (English),5,Wedding Season,,,,tt10993824
2022-08-14,Films (English),6,The Sea Beast,,,,tt0017354
2022-08-14,Films (English),7,1917,,,,tt8579674
2022-08-14,Films (English),8,Flight,,,,tt0019884
2022-08-14,Films (English),9,The Informer,,,,tt0020025
2022-08-14,Films (English),10,Sing 2,,,,tt6467266
2022-08-14,Films (Non-English),1,Carter,,,,tt1378639
2022-08-14,Films (Non-English),2,Darlings,,,,tt14152140
2022-08-14,Films (Non-English),4,Bank Robbers: The Last Great Heist,,,,tt21281774
2022-08-14,Films (Non-English),6,Blood Red Sky,,,,tt6402468
2022-08-14,Films (Non-English),8,Recurrence,,,,tt33377952
2022-08-14,Films (Non-English),9,Heartsong,,,,tt21339860
2022-08-14,TV (English),1,The Sandman,1.0,,,tt1751634
2022-08-14,TV (English),2,Never Have I Ever,3.0,,,tt10062292
2022-08-14,TV (English),3,Locke & Key,3.0,,,tt3007572
2022-08-14,TV (English),4,Stranger Things,4.0,,,tt1460534
2022-08-14,TV (English),5,Virgin River,4.0,,,tt9077530
2022-08-14,TV (English),6,Manifest,1.0,,,tt14738778
2022-08-14,TV (English),7,I Just Killed My Dad,1.0,,,tt21315194
2022-08-14,TV (English),8,Keep Breathing,1.0,,,tt14117010
2022-08-14,TV (English),9,Manifest,2.0,,,tt14738778
2022-08-14,TV (English),10,Manifest,3.0,,,tt14738778
2022-08-14,TV (Non-English),1,Extraordinary Attorney Woo,1.0,,,tt20869502
2022-08-14,TV (Non-English),2,Pasión de Gavilanes,2.0,,,tt0387763
2022-08-14,TV (Non-English),3,Another Self,1.0,,,tt14899624
2022-08-14,TV (Non-English),4,Alchemy of Souls,1.0,,,tt20859920
2022-08-14,TV (Non-English),5,"Good Morning, Verônica",2.0,,,tt12987918
2022-08-14,TV (Non-English),6,Alba,1.0,,,tt12446242
2022-08-14,TV (Non-English),7,"Good Morning, Verônica",1.0,,,tt12987918
2022-08-14,TV (Non-English),8,Pasión de Gavilanes,1.0,,,tt0387763
2022-08-14,TV (Non-English),9,A Model Family,1.0,,,tt21289712
2022-08-14,TV (Non-English),10,Café con aroma de mujer,1.0,,,tt0216459
2022-08-07,Films (English),1,Purple Hearts,,,,tt0087956
2022-08-07,Films (English),2,The Gray Man,,,,tt0360615
2022-08-07,Films (English),3,Uncharted,,,,tt1057576
2022-08-07,Films (English),4,Wedding Season,,,,tt10993824
2022-08-07,Films (English),5,The Sea Beast,,,,tt0017354
2022-08-07,Films (English),6,Spider-Man: Far from Home,,,,tt6320628
2022-08-07,Films (English),7,The Age of Adaline,,,,tt1655441
2022-08-07,Films (English),8,Tower Heist,,,,tt0471042
2022-08-07,Films (English),10,Sing 2,,,,tt6467266
2022-08-07,Films (Non-English),1,Carter,,,,tt1378639
2022-08-07,Films (Non-English),3,Recurrence,,,,tt33377952
2022-08-07,Films (Non-English),4,Darlings,,,,tt14152140
2022-08-07,Films (Non-English),5,The Entitled,,,,tt1650535
2022-08-07,Films (Non-English),6,Too Old for Fairy Tales,,,,tt15575356
2022-08-07,Films (Non-English),7,Buba,,,,tt1753548
2022-08-07,Films (Non-English),8,Blood Red Sky,,,,tt6402468
2022-08-07,Films (Non-English),10,Incantation,,,,tt10333688
2022-08-07,TV (English),1,The Sandman,1.0,,,tt1751634
2022-08-07,TV (English),2,Keep Breathing,1.0,,,tt14117010
2022-08-07,TV (English),3,Virgin River,4.0,,,tt9077530
2022-08-07,TV (English),4,Stranger Things,4.0,,,tt1460534
2022-08-07,TV (English),5,Manifest,1.0,,,tt14738778
2022-08-07,TV (English),6,Uncoupled,1.0,,,tt15466144
2022-08-07,TV (English),7,Manifest,2.0,,,tt14738778
2022-08-07,TV (English),9,Manifest,3.0,,,tt14738778
2022-08-07,TV (English),10,Stranger Things,3.0,,,tt1460534
2022-08-07,TV (Non-English),1,Extraordinary Attorney Woo,1.0,,,tt20869502
2022-08-07,TV (Non-English),2,Another Self,1.0,,,tt14899624
2022-08-07,TV (Non-English),3,Pasión de Gavilanes,2.0,,,tt0387763
2022-08-07,TV (Non-English),4,Alchemy of Souls,1.0,,,tt20859920
2022-08-07,TV (Non-English),5,Alba,1.0,,,tt12446242
2022-08-07,TV (Non-English),6,"Good Morning, Verônica",2.0,,,tt12987918
2022-08-07,TV (Non-English),7,"Good Morning, Verônica",1.0,,,tt12987918
2022-08-07,TV (Non-English),8,Pasión de Gavilanes,1.0,,,tt0387763
2022-08-07,TV (Non-English),9,Rebelde,2.0,,,tt0224954
2022-08-07,TV (Non-English),10,Remarriage & Desires,1.0,,,tt15268768
2022-07-31,Films (English),1,The Gray Man,,,,tt0360615
2022-07-31,Films (English),2,Purple Hearts,,,,tt0087956
2022-07-31,Films (English),3,The Sea Beast,,,,tt0017354
2022-07-31,Films (English),4,Persuasion,,,,tt12269000
2022-07-31,Films (English),5,Sing 2,,,,tt6467266
2022-07-31,Films (English),6,Spider-Man: Far from Home,,,,tt6320628
2022-07-31,Films (English),7,The Man from Toronto,,,,tt0024298
2022-07-31,Films (English),9,Line of Duty,,,,tt1532538
2022-07-31,Films (English),10,Red Notice,,,,tt7991608
2022-07-31,Films (Non-English),1,Recurrence,,,,tt33377952
2022-07-31,Films (Non-English),2,Too Old for Fairy Tales,,,,tt15575356
2022-07-31,Films (Non-English),3,Incantation,,,,tt10333688
2022-07-31,Films (Non-English),4,Major Grom: Plague Doctor,,,,tt7601480
2022-07-31,Films (Non-English),5,The Entitled,,,,tt1650535
2022-07-31,Films (Non-English),6,A Cut Above,,,,tt1548873
2022-07-31,Films (Non-English),8,Live is Life,,,,tt12923028
2022-07-31,Films (Non-English),10,Dangerous Liaisons,,,,tt0053002
2022-07-31,TV (English),1,Virgin River,4.0,,,tt9077530
2022-07-31,TV (English),2,Stranger Things,4.0,,,tt1460534
2022-07-31,TV (English),3,Keep Breathing,1.0,,,tt14117010
2022-07-31,TV (English),4,Manifest,1.0,,,tt14738778
2022-07-31,TV (English),5,Resident Evil,1.0,,,tt9660182
2022-07-31,TV (English),6,The Most Hated Man on the Internet,1.0,,,tt21098728
2022-07-31,TV (English),7,Manifest,2.0,,,tt14738778
2022-07-31,TV (English),8,Stranger Things,3.0,,,tt1460534
2022-07-31,TV (English),9,Manifest,3.0,,,tt14738778
2022-07-31,TV (English),10,Stranger Things,2.0,,,tt1460534
2022-07-31,TV (Non-English),1,Extraordinary Attorney Woo,1.0,,,tt20869502
2022-07-31,TV (Non-English),2,Alba,1.0,,,tt12446242
2022-07-31,TV (Non-English),3,Pasión de Gavilanes,2.0,,,tt0387763
2022-07-31,TV (Non-English),4,Alchemy of Souls,1.0,,,tt20859920
2022-07-31,TV (Non-English),5,Another Self,1.0,,,tt14899624
2022-07-31,TV (Non-English),6,Remarriage & Desires,1.0,,,tt15268768
2022-07-31,TV (Non-English),7,Rebelde,2.0,,,tt0224954
2022-07-31,TV (Non-English),8,Oh My Venus,1.0,,,tt5189944
2022-07-31,TV (Non-English),9,Pasión de Gavilanes,1.0,,,tt0387763
2022-07-31,TV (Non-English),10,Café con aroma de mujer,1.0,,,tt0216459
2022-07-24,Films (English),1,The Gray Man,,,,tt0360615
2022-07-24,Films (English),2,The Sea Beast,,,,tt0017354
2022-07-24,Films (English),3,Persuasion,,,,tt12269000
2022-07-24,Films (English),4,Clean,,,,tt0163587
2022-07-24,Films (English),5,Daughter of the Wolf,,,,tt7615052
2022-07-24,Films (English),6,Sing 2,,,,tt6467266
2022-07-24,Films (English),7,The Man from Toronto,,,,tt0024298
2022-07-24,Films (English),8,Girl in the Picture,,,,tt21059520
2022-07-24,Films (English),9,CHIPS,,,,tt0147992
2022-07-24,Films (English),10,12 Strong,,,,tt1413492
2022-07-24,Films (Non-English),1,Too Old for Fairy Tales,,,,tt15575356
2022-07-24,Films (Non-English),2,Live is Life,,,,tt12923028
2022-07-24,Films (Non-English),3,Incantation,,,,tt10333688
2022-07-24,Films (Non-English),4,Valley of the Dead,,,,tt10127708
2022-07-24,Films (Non-English),5,Dangerous Liaisons,,,,tt0053002
2022-07-24,Films (Non-English),6,Jaadugar,,,,tt0097609
2022-07-24,Films (Non-English),7,Under the Amalfi Sun,,,,tt15311262
2022-07-24,TV (English),1,Virgin River,4.0,,,tt9077530
2022-07-24,TV (English),2,Stranger Things,4.0,,,tt1460534
2022-07-24,TV (English),3,Resident Evil,1.0,,,tt9660182
2022-07-24,TV (English),4,Manifest,1.0,,,tt14738778
2022-07-24,TV (English),5,Stranger Things,3.0,,,tt1460534
2022-07-24,TV (English),6,Stranger Things,2.0,,,tt1460534
2022-07-24,TV (English),7,Manifest,2.0,,,tt14738778
2022-07-24,TV (English),8,Stranger Things,,,,tt1460534
2022-07-24,TV (English),9,Kung Fu Panda: The Dragon Knight,1.0,,,tt18783984
2022-07-24,TV (English),10,The Umbrella Academy,3.0,,,tt1312171
2022-07-24,TV (Non-English),1,Alba,1.0,,,tt12446242
2022-07-24,TV (Non-English),2,Extraordinary Attorney Woo,1.0,,,tt20869502
2022-07-24,TV (Non-English),3,Remarriage & Desires,1.0,,,tt15268768
2022-07-24,TV (Non-English),4,Pasión de Gavilanes,2.0,,,tt0387763
2022-07-24,TV (Non-English),5,Alchemy of Souls,1.0,,,tt20859920
2022-07-24,TV (Non-English),6,Backstreet Rookie,,,,tt12516712
2022-07-24,TV (Non-English),7,Café con aroma de mujer,1.0,,,tt0216459
2022-07-24,TV (Non-English),8,Sintonia,3.0,,,tt8165086
2022-07-24,TV (Non-English),9,The Longest Night,1.0,,,tt14463552
2022-07-24,TV (Non-English),10,Oh My Venus,1.0,,,tt5189944
2022-07-17,Films (English),1,The Sea Beast,,,,tt0017354
2022-07-17,Films (English),2,Persuasion,,,,tt12269000
2022-07-17,Films (English),3,Girl in the Picture,,,,tt21059520
2022-07-17,Films (English),4,The Man from Toronto,,,,tt0024298
2022-07-17,Films (English),5,Sing 2,,,,tt6467266
2022-07-17,Films (English),6,12 Strong,,,,tt1413492
2022-07-17,Films (English),7,Spider-Man: No Way Home,,,,tt10872600
2022-07-17,Films (English),8,CHIPS,,,,tt0147992
2022-07-17,Films (English),9,Hustle,,,,tt0073133
2022-07-17,Films (Non-English),1,Valley of the Dead,,,,tt10127708
2022-07-17,Films (Non-English),2,Dangerous Liaisons,,,,tt0053002
2022-07-17,Films (Non-English),3,Incantation,,,,tt10333688
2022-07-17,Films (Non-English),4,Under the Amalfi Sun,,,,tt15311262
2022-07-17,Films (Non-English),7,Jaadugar,,,,tt0097609
2022-07-17,TV (English),1,Stranger Things,4.0,,,tt1460534
2022-07-17,TV (English),2,Resident Evil,1.0,,,tt9660182
2022-07-17,TV (English),3,Manifest,1.0,,,tt14738778
2022-07-17,TV (English),4,Stranger Things,2.0,,,tt1460534
2022-07-17,TV (English),5,Stranger Things,3.0,,,tt1460534
2022-07-17,TV (English),6,Stranger Things,,,,tt1460534
2022-07-17,TV (English),7,The Umbrella Academy,3.0,,,tt1312171
2022-07-17,TV (English),8,Kung Fu Panda: The Dragon Knight,1.0,,,tt18783984
2022-07-17,TV (English),9,"Boo, Bitch",1.0,,,tt14097144
2022-07-17,TV (English),10,Alone,8.0,,,tt11214572
2022-07-17,TV (Non-English),1,Extraordinary Attorney Woo,1.0,,,tt20869502
2022-07-17,TV (Non-English),2,The Longest Night,1.0,,,tt14463552
2022-07-17,TV (Non-English),3,Sintonia,3.0,,,tt8165086
2022-07-17,TV (Non-English),4,Alba,1.0,,,tt12446242
2022-07-17,TV (Non-English),5,Alchemy of Souls,1.0,,,tt20859920
2022-07-17,TV (Non-English),6,Control Z,3.0,,,tt11937662
2022-07-17,TV (Non-English),7,Café con aroma de mujer,1.0,,,tt0216459
2022-07-17,TV (Non-English),8,Remarriage & Desires,1.0,,,tt15268768
2022-07-17,TV (Non-English),9,She Would Never Know,,,,tt13446244
2022-07-17,TV (Non-English),10,Capitani,2.0,,,tt10483610
2022-07-10,Films (English),1,The Sea Beast,,,,tt0017354
2022-07-10,Films (English),2,Girl in the Picture,,,,tt21059520
2022-07-10,Films (English),3,The Man from Toronto,,,,tt0024298
2022-07-10,Films (English),4,Sing 2,,,,tt6467266
2022-07-10,Films (English),5,American Assassin,,,,tt1961175
2022-07-10,Films (English),6,Grand Isle,,,,tt0101970
2022-07-10,Films (English),8,Hustle,,,,tt0073133
2022-07-10,Films (English),9,Mean Girls,,,,tt0377092
2022-07-10,Films (English),10,The Dark Knight Rises,,,,tt1345836
2022-07-10,Films (Non-English),1,Dangerous Liaisons,,,,tt0053002
2022-07-10,Films (Non-English),3,Tadeo Jones 2: El secreto del Rey Midas,,,,tt3896102
2022-07-10,Films (Non-English),4,Incantation,,,,tt10333688
2022-07-10,Films (Non-English),7,Blasted,,,,tt11894486
2022-07-10,Films (Non-English),9,Operation Romeo,,,,tt18923048
2022-07-10,Films (Non-English),10,Bhool Bhulaiyaa 2,,,,tt6455162
2022-07-10,TV (English),1,Stranger Things,4.0,,,tt1460534
2022-07-10,TV (English),2,Stranger Things,,,,tt1460534
2022-07-10,TV (English),3,The Umbrella Academy,3.0,,,tt1312171
2022-07-10,TV (English),4,Stranger Things,2.0,,,tt1460534
2022-07-10,TV (English),5,Stranger Things,3.0,,,tt1460534
2022-07-10,TV (English),6,Manifest,1.0,,,tt14738778
2022-07-10,TV (English),7,The Umbrella Academy,1.0,,,tt1312171
2022-07-10,TV (English),8,The Umbrella Academy,2.0,,,tt1312171
2022-07-10,TV (English),9,Peaky Blinders,6.0,,,tt2442560
2022-07-10,TV (English),10,Alone,8.0,,,tt11214572
2022-07-10,TV (Non-English),1,Extraordinary Attorney Woo,1.0,,,tt20869502
